id,admin_level,admin_type,code,name_vi,name_en,parent_province_code,parent_district_id,slug,tokens,postal_codes,official_code,area_km2,population,source,last_updated_utc
VN.commune.10096,commune,xa,10096,Minh Châu,,01,,minh-chau,Minh Chau;minh chau;mc,,10096,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.10114,commune,xa,10114,Vật Lại,,01,,vat-lai,Vat Lai;vat lai;vl,,10114,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.10126,commune,xa,10126,Bất Bạt,,01,,bat-bat,Bat Bat;bat bat;bb,,10126,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.10144,commune,xa,10144,Suối Hai,,01,,suoi-hai,Suoi Hai;suoi hai;sh,,10144,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.10180,commune,xa,10180,Ba Vi,,01,,ba-vi,Ba Vi;ba vi;bv,,10180,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.10183,commune,xa,10183,Yên Bài,,01,,yen-bai,Yen Bai;yen bai;yb,,10183,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.10210,commune,xa,10210,Phúc Thọ,,01,,phuc-tho,Phuc Tho;phuc tho;pt,,10210,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.10231,commune,xa,10231,Phúc Lộc,,01,,phuc-loc,Phuc Loc;phuc loc;pl,,10231,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.10237,commune,xa,10237,Hát Môn,,01,,hat-mon,Hat Mon;hat mon;hm,,10237,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.10273,commune,xa,10273,Đan Phượng,,01,,dan-phuong,Dan Phuong;dan phuong;d,,10273,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.10279,commune,xa,10279,Liên Minh,,01,,lien-minh,Lien Minh;lien minh;lm,,10279,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.10330,commune,xa,10330,Ô Diên,,01,,o-dien,O Dien;o dien;od,,10330,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.10342,commune,xa,10342,Hoài Đức,,01,,hoai-duc,Hoai Duc;hoai duc;hd,,10342,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.10354,commune,xa,10354,Dương Hòa,,01,,duong-hoa,Duong Hoa;duong hoa;dh,,10354,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.10369,commune,xa,10369,Sơn Đồng,,01,,son-dong,Son Dong;son dong;sd,,10369,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.10402,commune,xa,10402,An Khánh,,01,,an-khanh,An Khanh;an khanh;ak,,10402,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.10417,commune,xa,10417,Quốc Oai,,01,,quoc-oai,Quoc Oai;quoc oai;qo,,10417,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.10441,commune,xa,10441,Kiều Phú,,01,,kieu-phu,Kieu Phu;kieu phu;kp,,10441,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.10459,commune,xa,10459,Hưng Đạo,,01,,hung-dao,Hung Dao;hung dao;hd,,10459,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.10465,commune,xa,10465,Phú Cát,,01,,phu-cat,Phu Cat;phu cat;pc,,10465,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.10489,commune,xa,10489,Thạch Thất,,01,,thach-that,Thach That;thach that;tt,,10489,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.01465,commune,phuong,01465,Thục Phán,,04,,thuc-phan,Thuc Phan;thuc phan;tp,,01465,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.01477,commune,phuong,01477,Nùng Trí Cao,,04,,nung-tri-cao,Nung Tri Cao;nung tri cao;ntc,,01477,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.01489,commune,phuong,01489,Tân Giang,,04,,tan-giang,Tan Giang;tan giang;tg,,01489,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.01501,commune,xa,01501,Bảo Lâm,,04,,bao-lam,Bao Lam;bao lam;bl,,01501,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.01525,commune,xa,01525,Lý Bôn,,04,,ly-bon,Ly Bon;ly bon;lb,,01525,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.01537,commune,xa,01537,Nam Quang,,04,,nam-quang,Nam Quang;nam quang;nq,,01537,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.01552,commune,xa,01552,Quảng Lâm,,04,,quang-lam,Quang Lam;quang lam;ql,,01552,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.01558,commune,xa,01558,Yên Thổ,,04,,yen-tho,Yen Tho;yen tho;yt,,01558,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.01561,commune,xa,01561,Bảo Lạc,,04,,bao-lac,Bao Lac;bao lac;bl,,01561,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.01576,commune,xa,01576,Cốc Pàng,,04,,coc-pang,Coc Pang;coc pang;cp,,01576,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.01594,commune,xa,01594,Cô Ba,,04,,co-ba,Co Ba;co ba;cb,,01594,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.01618,commune,xa,01618,Khánh Xuân,,04,,khanh-xuan,Khanh Xuan;khanh xuan;kx,,01618,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.01636,commune,xa,01636,Xuân Trường,,04,,xuan-truong,Xuan Truong;xuan truong;xt,,01636,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.01648,commune,xa,01648,Hưng Đạo,,04,,hung-dao,Hung Dao;hung dao;hd,,01648,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.01654,commune,xa,01654,Huy Giáp,,04,,huy-giap,Huy Giap;huy giap;hg,,01654,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.01660,commune,xa,01660,Sơn Lộ,,04,,son-lo,Son Lo;son lo;sl,,01660,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.01699,commune,xa,01699,Thông Nông,,04,,thong-nong,Thong Nong;thong nong;tn,,01699,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.01708,commune,xa,01708,Cần Yên,,04,,can-yen,Can Yen;can yen;cy,,01708,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.01726,commune,xa,01726,Thanh Long,,04,,thanh-long,Thanh Long;thanh long;l,,01726,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.01729,commune,xa,01729,Trường Hà,,04,,truong-ha,Truong Ha;truong ha;th,,01729,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.01738,commune,xa,01738,Lũng Nặm,,04,,lung-nam,Lung Nam;lung nam;ln,,01738,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.01747,commune,xa,01747,Tổng Cọt,,04,,tong-cot,Tong Cot;tong cot;tc,,01747,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.01768,commune,xa,01768,Hà Quảng,,04,,ha-quang,Ha Quang;ha quang;hq,,01768,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.01774,commune,xa,01774,Trà Lĩnh,,04,,tra-linh,Tra Linh;tra linh;tl,,01774,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.01777,commune,xa,01777,Quang Hán,,04,,quang-han,Quang Han;quang han;qh,,01777,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.01795,commune,xa,01795,Quang Trung,,04,,quang-trung,Quang Trung;quang trung;qt,,01795,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.01807,commune,xa,01807,Trùng Khánh,,04,,trung-khanh,Trung Khanh;trung khanh;tk,,01807,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.01822,commune,xa,01822,Đình Phong,,04,,dinh-phong,Dinh Phong;dinh phong;dp,,01822,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.00865,commune,phuong,00865,Hà Giang 2,,08,,ha-giang-2,Ha Giang 2;ha giang 2;hg2,,00865,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.00871,commune,phuong,00871,Hà Giang 1,,08,,ha-giang-1,Ha Giang 1;ha giang 1;hg1,,00871,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.00874,commune,phuong,00874,Nông Tiến,,08,,nong-tien,Nong Tien;nong tien;nt,,00874,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.00883,commune,phuong,00883,Minh Xuân,,08,,minh-xuan,Minh Xuan;minh xuan;mx,,00883,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.00889,commune,phuong,00889,Mỹ Lâm,,08,,my-lam,My Lam;my lam;ml,,00889,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.00892,commune,phuong,00892,An Tường,,08,,an-tuong,An Tuong;an tuong;at,,00892,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.00901,commune,phuong,00901,Bình Thuận,,08,,binh-thuan,Binh Thuan;binh thuan;bt,,00901,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.00913,commune,xa,00913,Ngọc Đường,,08,,ngoc-duong,Ngoc Duong;ngoc duong;nd,,00913,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.00919,commune,xa,00919,Phú Linh,,08,,phu-linh,Phu Linh;phu linh;pl,,00919,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.00922,commune,xa,00922,Lũng Cú,,08,,lung-cu,Lung Cu;lung cu;lc,,00922,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.00925,commune,xa,00925,Đồng Văn,,08,,dong-van,Dong Van;dong van;dv,,00925,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.00928,commune,xa,00928,Sà Phìn,,08,,sa-phin,Sa Phin;sa phin;sp,,00928,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.00937,commune,xa,00937,Phố Bảng,,08,,pho-bang,Pho Bang;pho bang;b,,00937,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.00952,commune,xa,00952,Lũng Phìn,,08,,lung-phin,Lung Phin;lung phin;lp,,00952,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.00958,commune,xa,00958,Mèo Vạc,,08,,meo-vac,Meo Vac;meo vac;mv,,00958,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.00967,commune,xa,00967,Sơn Vĩ,,08,,son-vi,Son Vi;son vi;sv,,00967,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.00970,commune,xa,00970,Sủng Máng,,08,,sung-mang,Sung Mang;sung mang;sm,,00970,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.00976,commune,xa,00976,Khâu Vai,,08,,khau-vai,Khau Vai;khau vai;kv,,00976,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.00982,commune,xa,00982,Tát Ngà,,08,,tat-nga,Tat Nga;tat nga;tn,,00982,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.00985,commune,xa,00985,Niêm Son,,08,,niem-son,Niem Son;niem son;ns,,00985,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.00991,commune,xa,00991,Yên Minh,,08,,yen-minh,Yen Minh;yen minh;ym,,00991,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.00994,commune,xa,00994,Thắng Mố,,08,,thang-mo,Thang Mo;thang mo;tm,,00994,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.01006,commune,xa,01006,Bạch Đích,,08,,bach-dich,Bach Dich;bach dich;bd,,01006,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.01012,commune,xa,01012,Mậu Duệ,,08,,mau-due,Mau Due;mau due;md,,01012,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.01021,commune,xa,01021,Ngọc Long,,08,,ngoc-long,Ngoc Long;ngoc long;nl,,01021,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.01057,commune,xa,01057,Đường Thượng,,08,,duong-thuong,Duong Thuong;duong thuong;dt,,01057,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.01075,commune,xa,01075,Du Già,,08,,du-gia,Du Gia;du gia;dg,,01075,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.01084,commune,xa,01084,Quản Bạ,,08,,quan-ba,Quan Ba;quan ba;b,,01084,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.01090,commune,xa,01090,Cán Tỷ,,08,,can-ty,Can Ty;can ty;ct,,01090,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.01096,commune,xa,01096,Nghĩa Thuận,,08,,nghia-thuan,Nghia Thuan;nghia thuan;nt,,01096,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.01108,commune,xa,01108,Tùng Vài,,08,,tung-vai,Tung Vai;tung vai;tv,,01108,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.01117,commune,xa,01117,Lùng Tám,,08,,lung-tam,Lung Tam;lung tam;lt,,01117,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.01141,commune,xa,01141,Vị Xuyên,,08,,vi-xuyen,Vi Xuyen;vi xuyen;vx,,01141,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.01144,commune,xa,01144,Minh Tân,,08,,minh-tan,Minh Tan;minh tan;mt,,01144,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.01147,commune,xa,01147,Thuận Hòa,,08,,thuan-hoa,Thuan Hoa;thuan hoa;th,,01147,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.01153,commune,xa,01153,Tùng Bá,,08,,tung-ba,Tung Ba;tung ba;tb,,01153,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.01156,commune,xa,01156,Thanh Thủy,,08,,thanh-thuy,Thanh Thuy;thanh thuy;t,,01156,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.01165,commune,xa,01165,Lao Chải,,08,,lao-chai,Lao Chai;lao chai;lc,,01165,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.01171,commune,xa,01171,Cao Bồ,,08,,cao-bo,Cao Bo;cao bo;cb,,01171,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.01180,commune,xa,01180,Thượng Sơn,,08,,thuong-son,Thuong Son;thuong son;ts,,01180,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.01192,commune,xa,01192,Việt Lâm,,08,,viet-lam,Viet Lam;viet lam;vl,,01192,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.01201,commune,xa,01201,Linh Hồ,,08,,linh-ho,Linh Ho;linh ho;lh,,01201,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.01216,commune,xa,01216,Bạch Ngọc,,08,,bach-ngoc,Bach Ngoc;bach ngoc;bn,,01216,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.01225,commune,xa,01225,Minh Sơn,,08,,minh-son,Minh Son;minh son;ms,,01225,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.01234,commune,xa,01234,Giáp Trung,,08,,giap-trung,Giap Trung;giap trung;gt,,01234,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.01237,commune,xa,01237,Bắc Mê,,08,,bac-me,Bac Me;bac me;bm,,01237,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.01243,commune,xa,01243,Minh Ngọc,,08,,minh-ngoc,Minh Ngoc;minh ngoc;mn,,01243,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.01246,commune,xa,01246,Yên Cường,,08,,yen-cuong,Yen Cuong;yen cuong;yc,,01246,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.01255,commune,xa,01255,Đường Hồng,,08,,duong-hong,Duong Hong;duong hong;dh,,01255,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.01261,commune,xa,01261,Hoàng Su Phì,,08,,hoang-su-phi,Hoang Su Phi;hoang su phi;hsp,,01261,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.02221,commune,xa,02221,Bản Máy,,08,,ban-may,Ban May;ban may;bm,,02221,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.02239,commune,xa,02239,Thàng Tín,,08,,thang-tin,Thang Tin;thang tin;tt,,02239,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.02245,commune,xa,02245,Tân Tiến,,08,,tan-tien,Tan Tien;tan tien;tt,,02245,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.02248,commune,xa,02248,Pờ Ly Ngài,,08,,po-ly-ngai,Po Ly Ngai;po ly ngai;pln,,02248,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.02260,commune,xa,02260,Nậm Dịch,,08,,nam-dich,Nam Dich;nam dich;nd,,02260,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.02266,commune,xa,02266,Hồ Thầu,,08,,ho-thau,Ho Thau;ho thau;ht,,02266,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.02269,commune,xa,02269,Thông Nguyên,,08,,thong-nguyen,Thong Nguyen;thong nguyen;tn,,02269,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.02287,commune,xa,02287,Pà Vầy Sủ,,08,,pa-vay-su,Pa Vay Su;pa vay su;pvs,,02287,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.02296,commune,xa,02296,Xin Mần,,08,,xin-man,Xin Man;xin man;xm,,02296,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.02302,commune,xa,02302,Trung Thịnh,,08,,trung-thinh,Trung Thinh;trung thinh;tt,,02302,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.02305,commune,xa,02305,Nấm Dẩn,,08,,nam-dan,Nam Dan;nam dan;nd,,02305,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.02308,commune,xa,02308,Quảng Nguyên,,08,,quang-nguyen,Quang Nguyen;quang nguyen;qn,,02308,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.02317,commune,xa,02317,Khuôn Lùng,,08,,khuon-lung,Khuon Lung;khuon lung;kl,,02317,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.02320,commune,xa,02320,Bắc Quang,,08,,bac-quang,Bac Quang;bac quang;bq,,02320,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.02332,commune,xa,02332,Vĩnh Tuy,,08,,vinh-tuy,Vinh Tuy;vinh tuy;vt,,02332,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.02350,commune,xa,02350,Đồng Tâm,,08,,dong-tam,Dong Tam;dong tam;dt,,02350,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
